id,school,nickname,abbreviation,home_url,arena,logo_url,conference_id
242,Tenn-Martin,Skyhawks,,http://www.espn.com/mens-college-basketball/team/_/id/2630/tenn-martin-skyhawks,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2630.png,22
243,Tennessee St,Tigers,,http://www.espn.com/mens-college-basketball/team/_/id/2634/tennessee-st-tigers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2634.png,22
244,Tennessee Tech,Golden Eagles,,http://www.espn.com/mens-college-basketball/team/_/id/2635/tennessee-tech-golden-eagles,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2635.png,22
245,Arizona,Wildcats,,http://www.espn.com/mens-college-basketball/team/_/id/12/arizona-wildcats,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/12.png,23
246,Arizona St,Sun Devils,,http://www.espn.com/mens-college-basketball/team/_/id/9/arizona-st-sun-devils,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/9.png,23
247,California,Golden Bears,,http://www.espn.com/mens-college-basketball/team/_/id/25/california-golden-bears,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/25.png,23
248,Colorado,Buffaloes,,http://www.espn.com/mens-college-basketball/team/_/id/38/colorado-buffaloes,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/38.png,23
249,Oregon,Ducks,,http://www.espn.com/mens-college-basketball/team/_/id/2483/oregon-ducks,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2483.png,23
250,Oregon St,Beavers,,http://www.espn.com/mens-college-basketball/team/_/id/204/oregon-st-beavers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/204.png,23
251,Stanford,Cardinal,,http://www.espn.com/mens-college-basketball/team/_/id/24/stanford-cardinal,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/24.png,23
252,UCLA,Bruins,,http://www.espn.com/mens-college-basketball/team/_/id/26/ucla-bruins,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,23
253,USC,Trojans,,http://www.espn.com/mens-college-basketball/team/_/id/30/usc-trojans,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/30.png,23
254,Utah,Utes,,http://www.espn.com/mens-college-basketball/team/_/id/254/utah-utes,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/254.png,23
255,Washington,Huskies,,http://www.espn.com/mens-college-basketball/team/_/id/264/washington-huskies,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/264.png,23
256,Washington St,Cougars,,http://www.espn.com/mens-college-basketball/team/_/id/265/washington-st-cougars,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/265.png,23
257,American,Eagles,,http://www.espn.com/mens-college-basketball/team/_/id/44/american-eagles,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/44.png,24
258,Army,Knights,,http://www.espn.com/mens-college-basketball/team/_/id/349/army-knights,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/349.png,24
259,Boston Univ.,Terriers,,http://www.espn.com/mens-college-basketball/team/_/id/104/boston-univ.-terriers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/104.png,24
260,Bucknell,Bison,,http://www.espn.com/mens-college-basketball/team/_/id/2083/bucknell-bison,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2083.png,24
261,Colgate,Raiders,,http://www.espn.com/mens-college-basketball/team/_/id/2142/colgate-raiders,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2142.png,24
262,Holy Cross,Crusaders,,http://www.espn.com/mens-college-basketball/team/_/id/107/holy-cross-crusaders,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/107.png,24
263,Lafayette,Leopards,,http://www.espn.com/mens-college-basketball/team/_/id/322/lafayette-leopards,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/322.png,24
264,Lehigh,Mountain Hawks,,http://www.espn.com/mens-college-basketball/team/_/id/2329/lehigh-mountain-hawks,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2329.png,24
265,Loyola (MD),Greyhounds,,http://www.espn.com/mens-college-basketball/team/_/id/2352/loyola-(md)-greyhounds,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2352.png,24
266,Navy,Midshipmen,,http://www.espn.com/mens-college-basketball/team/_/id/2426/navy-midshipmen,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2426.png,24
267,Alabama,Crimson Tide,,http://www.espn.com/mens-college-basketball/team/_/id/333/alabama-crimson-tide,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/333.png,25
268,Arkansas,Razorbacks,,http://www.espn.com/mens-college-basketball/team/_/id/8/arkansas-razorbacks,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/8.png,25
269,Auburn,Tigers,,http://www.espn.com/mens-college-basketball/team/_/id/2/auburn-tigers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2.png,25
270,Florida,Gators,,http://www.espn.com/mens-college-basketball/team/_/id/57/florida-gators,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/57.png,25
271,Georgia,Bulldogs,,http://www.espn.com/mens-college-basketball/team/_/id/61/georgia-bulldogs,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/61.png,25
272,Kentucky,Wildcats,,http://www.espn.com/mens-college-basketball/team/_/id/96/kentucky-wildcats,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/96.png,25
273,LSU,Tigers,,http://www.espn.com/mens-college-basketball/team/_/id/99/lsu-tigers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/99.png,25
274,Mississippi St,Bulldogs,,http://www.espn.com/mens-college-basketball/team/_/id/344/mississippi-st-bulldogs,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/344.png,25
275,Missouri,Tigers,,http://www.espn.com/mens-college-basketball/team/_/id/142/missouri-tigers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/142.png,25
276,Ole Miss,Rebels,,http://www.espn.com/mens-college-basketball/team/_/id/145/ole-miss-rebels,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/145.png,25
277,South Carolina,Gamecocks,,http://www.espn.com/mens-college-basketball/team/_/id/2579/south-carolina-gamecocks,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2579.png,25
278,Tennessee,Volunteers,,http://www.espn.com/mens-college-basketball/team/_/id/2633/tennessee-volunteers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2633.png,25
279,Texas A&M,Aggies,,http://www.espn.com/mens-college-basketball/team/_/id/245/texas-a%26m-aggies,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/245.png,25
280,Vanderbilt,Commodores,,http://www.espn.com/mens-college-basketball/team/_/id/238/vanderbilt-commodores,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/238.png,25
281,Chattanooga,Mocs,,http://www.espn.com/mens-college-basketball/team/_/id/236/chattanooga-mocs,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/236.png,26
282,East Tennessee St,Buccaneers,,http://www.espn.com/mens-college-basketball/team/_/id/2193/east-tennessee-st-buccaneers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2193.png,26
283,Furman,Paladins,,http://www.espn.com/mens-college-basketball/team/_/id/231/furman-paladins,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/231.png,26
284,Mercer,Bears,,http://www.espn.com/mens-college-basketball/team/_/id/2382/mercer-bears,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2382.png,26
285,Samford,Bulldogs,,http://www.espn.com/mens-college-basketball/team/_/id/2535/samford-bulldogs,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2535.png,26
286,The Citadel,Bulldogs,,http://www.espn.com/mens-college-basketball/team/_/id/2643/the-citadel-bulldogs,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2643.png,26
287,UNC Greensboro,Spartans,,http://www.espn.com/mens-college-basketball/team/_/id/2430/unc-greensboro-spartans,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2430.png,26
288,VMI,Keydets,,http://www.espn.com/mens-college-basketball/team/_/id/2678/vmi-keydets,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2678.png,26
289,Western Carolina,Catamounts,,http://www.espn.com/mens-college-basketball/team/_/id/2717/western-carolina-catamounts,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2717.png,26
290,Wofford,Terriers,,http://www.espn.com/mens-college-basketball/team/_/id/2747/wofford-terriers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2747.png,26
291,Abilene Christian,Wildcats,,http://www.espn.com/mens-college-basketball/team/_/id/2000/abilene-christian-wildcats,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2000.png,27
292,Central Arkansas,Bears,,http://www.espn.com/mens-college-basketball/team/_/id/2110/central-arkansas-bears,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2110.png,27
293,Houston Baptist,Huskies,,http://www.espn.com/mens-college-basketball/team/_/id/2277/houston-baptist-huskies,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2277.png,27
294,Incarnate Word,Cardinals,,http://www.espn.com/mens-college-basketball/team/_/id/2916/incarnate-word-cardinals,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2916.png,27
295,Lamar,Cardinals,,http://www.espn.com/mens-college-basketball/team/_/id/2320/lamar-cardinals,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2320.png,27
296,McNeese St,Cowboys,,http://www.espn.com/mens-college-basketball/team/_/id/2377/mcneese-st-cowboys,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2377.png,27
297,New Orleans,Privateers,,http://www.espn.com/mens-college-basketball/team/_/id/2443/new-orleans-privateers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2443.png,27
298,Nicholls St,Colonels,,http://www.espn.com/mens-college-basketball/team/_/id/2447/nicholls-st-colonels,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2447.png,27
299,Northwestern St,Demons,,http://www.espn.com/mens-college-basketball/team/_/id/2466/northwestern-st-demons,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2466.png,27
300,Sam Houston St,Bearkats,,http://www.espn.com/mens-college-basketball/team/_/id/2534/sam-houston-st-bearkats,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2534.png,27
301,SE Louisiana,Lions,,http://www.espn.com/mens-college-basketball/team/_/id/2545/se-louisiana-lions,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2545.png,27
302,Stephen F. Austin,Lumberjacks,,http://www.espn.com/mens-college-basketball/team/_/id/2617/stephen-f.-austin-lumberjacks,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2617.png,27
